model,timeframe,target,variant,entry_index,exit_index,entry_time,exit_time,tp_hits,pnl_pct_raw,pnl_pct_leveraged,stake_used,deposit_after,used_m1
DQN_15m_long_V1.pt,15m,long,1,170940,171056,2024-11-15 21:00:00+00:00,2024-11-17 02:00:00+00:00,0,-0.015,-0.3,1.03,102.2,False
DQN_15m_long_V1.pt,15m,long,1,171217,171220,2024-11-18 18:15:00+00:00,2024-11-18 19:00:00+00:00,0,-0.015,-0.3,1.02,101.9,False
DQN_15m_long_V1.pt,15m,long,1,171354,171390,2024-11-20 04:30:00+00:00,2024-11-20 13:30:00+00:00,4,0.02,0.4,1.02,102.31,False
DQN_15m_long_V1.pt,15m,long,1,171510,171543,2024-11-21 19:30:00+00:00,2024-11-22 03:45:00+00:00,1,0.0,0.0,1.02,102.31,False
DQN_15m_long_V1.pt,15m,long,1,171592,171619,2024-11-22 16:00:00+00:00,2024-11-22 22:45:00+00:00,1,0.0,0.0,1.02,102.31,False
DQN_15m_long_V1.pt,15m,long,1,171897,171905,2024-11-25 20:15:00+00:00,2024-11-25 22:15:00+00:00,0,-0.015,-0.3,1.02,102.0,False
DQN_15m_long_V1.pt,15m,long,1,172015,172024,2024-11-27 01:45:00+00:00,2024-11-27 04:00:00+00:00,1,0.0,0.0,1.02,102.0,False
DQN_15m_long_V1.pt,15m,long,1,172128,172162,2024-11-28 06:00:00+00:00,2024-11-28 14:30:00+00:00,1,0.0,0.0,1.02,102.0,False
DQN_15m_long_V1.pt,15m,long,1,172298,172403,2024-11-30 00:30:00+00:00,2024-12-01 02:45:00+00:00,0,-0.015,-0.3,1.02,101.69,False
DQN_15m_long_V1.pt,15m,long,1,172585,172638,2024-12-03 00:15:00+00:00,2024-12-03 13:30:00+00:00,0,-0.015,-0.3,1.02,101.39,False
DQN_15m_long_V1.pt,15m,long,1,172755,172762,2024-12-04 18:45:00+00:00,2024-12-04 20:30:00+00:00,4,0.02,0.4,1.01,101.79,False
DQN_15m_long_V1.pt,15m,long,1,172869,172879,2024-12-05 23:15:00+00:00,2024-12-06 01:45:00+00:00,4,0.02,0.4,1.02,102.2,False
DQN_15m_long_V1.pt,15m,long,1,172994,173025,2024-12-07 06:30:00+00:00,2024-12-07 14:15:00+00:00,1,0.0,0.0,1.02,102.2,False
DQN_15m_long_V1.pt,15m,long,1,173347,173407,2024-12-10 22:45:00+00:00,2024-12-11 13:45:00+00:00,4,0.02,0.4,1.02,102.61,False
DQN_15m_long_V1.pt,15m,long,1,173478,173503,2024-12-12 07:30:00+00:00,2024-12-12 13:45:00+00:00,1,0.0,0.0,1.03,102.61,False
DQN_15m_long_V1.pt,15m,long,1,173552,173605,2024-12-13 02:00:00+00:00,2024-12-13 15:15:00+00:00,4,0.02,0.4,1.03,103.02,False
DQN_15m_long_V1.pt,15m,long,1,173877,173897,2024-12-16 11:15:00+00:00,2024-12-16 16:15:00+00:00,4,0.02,0.4,1.03,103.43,False
DQN_15m_long_V1.pt,15m,long,1,173944,173976,2024-12-17 04:00:00+00:00,2024-12-17 12:00:00+00:00,1,0.0,0.0,1.03,103.43,False
DQN_15m_long_V1.pt,15m,long,1,174131,174135,2024-12-19 02:45:00+00:00,2024-12-19 03:45:00+00:00,4,0.02,0.4,1.03,103.85,False
DQN_15m_long_V1.pt,15m,long,1,174212,174218,2024-12-19 23:00:00+00:00,2024-12-20 00:30:00+00:00,0,-0.015,-0.3,1.04,103.53,False
DQN_15m_long_V1.pt,15m,long,1,174322,174343,2024-12-21 02:30:00+00:00,2024-12-21 07:45:00+00:00,4,0.02,0.4,1.04,103.95,False
DQN_15m_long_V1.pt,15m,long,1,174385,174396,2024-12-21 18:15:00+00:00,2024-12-21 21:00:00+00:00,1,0.0,0.0,1.04,103.95,False
DQN_15m_long_V1.pt,15m,long,1,174590,174608,2024-12-23 21:30:00+00:00,2024-12-24 02:00:00+00:00,3,0.0,0.0,1.04,103.95,False
DQN_15m_long_V1.pt,15m,long,1,174709,174740,2024-12-25 03:15:00+00:00,2024-12-25 11:00:00+00:00,2,0.0,0.0,1.04,103.95,False
DQN_15m_long_V1.pt,15m,long,1,174973,175043,2024-12-27 21:15:00+00:00,2024-12-28 14:45:00+00:00,1,0.0,0.0,1.04,103.95,False
DQN_15m_long_V1.pt,15m,long,1,175292,175308,2024-12-31 05:00:00+00:00,2024-12-31 09:00:00+00:00,4,0.02,0.4,1.04,104.36,False
DQN_15m_long_V1.pt,15m,long,1,175371,175374,2025-01-01 00:45:00+00:00,2025-01-01 01:30:00+00:00,1,0.0,0.0,1.04,104.36,False
DQN_15m_long_V1.pt,15m,long,1,175674,175785,2025-01-04 04:30:00+00:00,2025-01-05 08:15:00+00:00,1,0.0,0.0,1.04,104.36,False
DQN_15m_long_V1.pt,15m,long,1,175964,176004,2025-01-07 05:00:00+00:00,2025-01-07 15:00:00+00:00,0,-0.015,-0.3,1.04,104.05,False
DQN_15m_long_V1.pt,15m,long,1,176309,176315,2025-01-10 19:15:00+00:00,2025-01-10 20:45:00+00:00,1,0.0,0.0,1.04,104.05,False
DQN_15m_long_V1.pt,15m,long,1,176694,176723,2025-01-14 19:30:00+00:00,2025-01-15 02:45:00+00:00,1,0.0,0.0,1.04,104.05,False
DQN_15m_long_V1.pt,15m,long,1,177027,177051,2025-01-18 06:45:00+00:00,2025-01-18 12:45:00+00:00,1,0.0,0.0,1.04,104.05,False
DQN_15m_long_V1.pt,15m,long,1,177217,177222,2025-01-20 06:15:00+00:00,2025-01-20 07:30:00+00:00,4,0.02,0.4,1.04,104.47,False
DQN_15m_long_V1.pt,15m,long,1,177288,177294,2025-01-21 00:00:00+00:00,2025-01-21 01:30:00+00:00,0,-0.015,-0.3,1.04,104.15,False
DQN_15m_long_V1.pt,15m,long,1,177412,177440,2025-01-22 07:00:00+00:00,2025-01-22 14:00:00+00:00,0,-0.015,-0.3,1.04,103.84,False
DQN_15m_long_V1.pt,15m,long,1,177593,177635,2025-01-24 04:15:00+00:00,2025-01-24 14:45:00+00:00,4,0.02,0.4,1.04,104.26,False
DQN_15m_long_V1.pt,15m,long,1,177687,177806,2025-01-25 03:45:00+00:00,2025-01-26 09:30:00+00:00,1,0.0,0.0,1.04,104.26,False
DQN_15m_long_V1.pt,15m,long,1,177885,177891,2025-01-27 05:15:00+00:00,2025-01-27 06:45:00+00:00,0,-0.015,-0.3,1.04,103.94,False
DQN_15m_long_V1.pt,15m,long,1,177958,177965,2025-01-27 23:30:00+00:00,2025-01-28 01:15:00+00:00,1,0.0,0.0,1.04,103.94,False
DQN_15m_long_V1.pt,15m,long,1,178021,178024,2025-01-28 15:15:00+00:00,2025-01-28 16:00:00+00:00,1,0.0,0.0,1.04,103.94,False
DQN_15m_long_V1.pt,15m,long,1,178210,178223,2025-01-30 14:30:00+00:00,2025-01-30 17:45:00+00:00,2,0.0,0.0,1.04,103.94,False
DQN_15m_long_V1.pt,15m,long,1,178351,178426,2025-02-01 01:45:00+00:00,2025-02-01 20:30:00+00:00,0,-0.015,-0.3,1.04,103.63,False
DQN_15m_long_V1.pt,15m,long,1,178678,178693,2025-02-04 11:30:00+00:00,2025-02-04 15:15:00+00:00,1,0.0,0.0,1.04,103.63,False
DQN_15m_long_V1.pt,15m,long,1,178911,178946,2025-02-06 21:45:00+00:00,2025-02-07 06:30:00+00:00,2,0.0,0.0,1.04,103.63,False
DQN_15m_long_V1.pt,15m,long,1,179018,179153,2025-02-08 00:30:00+00:00,2025-02-09 10:15:00+00:00,1,0.0,0.0,1.04,103.63,False
DQN_15m_long_V1.pt,15m,long,1,179538,179664,2025-02-13 10:30:00+00:00,2025-02-14 18:00:00+00:00,4,0.02,0.4,1.04,104.05,False
DQN_15m_long_V1.pt,15m,long,1,179702,179877,2025-02-15 03:30:00+00:00,2025-02-16 23:15:00+00:00,0,-0.015,-0.3,1.04,103.73,False
DQN_15m_long_V1.pt,15m,long,1,180357,180507,2025-02-21 23:15:00+00:00,2025-02-23 12:45:00+00:00,2,0.0,0.0,1.04,103.73,False
DQN_15m_long_V1.pt,15m,long,1,180922,180932,2025-02-27 20:30:00+00:00,2025-02-27 23:00:00+00:00,4,0.02,0.4,1.04,104.15,False
DQN_15m_long_V1.pt,15m,long,1,180971,180975,2025-02-28 08:45:00+00:00,2025-02-28 09:45:00+00:00,4,0.02,0.4,1.04,104.57,False
DQN_15m_long_V1.pt,15m,long,1,181086,181120,2025-03-01 13:30:00+00:00,2025-03-01 22:00:00+00:00,4,0.02,0.4,1.05,104.98,False
DQN_15m_long_V1.pt,15m,long,1,181263,181283,2025-03-03 09:45:00+00:00,2025-03-03 14:45:00+00:00,3,0.0,0.0,1.05,104.98,False
DQN_15m_long_V1.pt,15m,long,1,181314,181317,2025-03-03 22:30:00+00:00,2025-03-03 23:15:00+00:00,1,0.0,0.0,1.05,104.98,False
DQN_15m_long_V1.pt,15m,long,1,181503,181515,2025-03-05 21:45:00+00:00,2025-03-06 00:45:00+00:00,1,0.0,0.0,1.05,104.98,False
DQN_15m_long_V1.pt,15m,long,1,181575,181580,2025-03-06 15:45:00+00:00,2025-03-06 17:00:00+00:00,0,-0.015,-0.3,1.05,104.67,False
DQN_15m_long_V1.pt,15m,long,1,181637,181659,2025-03-07 07:15:00+00:00,2025-03-07 12:45:00+00:00,2,0.0,0.0,1.05,104.67,False
DQN_15m_long_V1.pt,15m,long,1,181700,181711,2025-03-07 23:00:00+00:00,2025-03-08 01:45:00+00:00,0,-0.015,-0.3,1.05,104.36,False
DQN_15m_long_V1.pt,15m,long,1,181980,181985,2025-03-10 21:00:00+00:00,2025-03-10 22:15:00+00:00,1,0.0,0.0,1.04,104.36,False
DQN_15m_long_V1.pt,15m,long,1,182070,182097,2025-03-11 19:30:00+00:00,2025-03-12 02:15:00+00:00,1,0.0,0.0,1.04,104.36,False
DQN_15m_long_V1.pt,15m,long,1,182172,182207,2025-03-12 21:00:00+00:00,2025-03-13 05:45:00+00:00,2,0.0,0.0,1.04,104.36,False
DQN_15m_long_V1.pt,15m,long,1,182890,182916,2025-03-20 08:30:00+00:00,2025-03-20 15:00:00+00:00,1,0.0,0.0,1.04,104.36,False
DQN_15m_long_V1.pt,15m,long,1,184220,184251,2025-04-03 05:00:00+00:00,2025-04-03 12:45:00+00:00,0,-0.015,-0.3,1.04,104.04,False
DQN_15m_long_V1.pt,15m,long,1,184366,184395,2025-04-04 17:30:00+00:00,2025-04-05 00:45:00+00:00,2,0.0,0.0,1.04,104.04,False
DQN_15m_long_V1.pt,15m,long,1,184907,184916,2025-04-10 08:45:00+00:00,2025-04-10 11:00:00+00:00,1,0.0,0.0,1.04,104.04,False
DQN_15m_long_V1.pt,15m,long,1,186153,186176,2025-04-23 08:15:00+00:00,2025-04-23 14:00:00+00:00,1,0.0,0.0,1.04,104.04,False
DQN_15m_long_V1.pt,15m,long,1,186189,186233,2025-04-23 17:15:00+00:00,2025-04-24 04:15:00+00:00,0,-0.015,-0.3,1.04,103.73,False
DQN_15m_long_V1.pt,15m,long,1,186682,186705,2025-04-28 20:30:00+00:00,2025-04-29 02:15:00+00:00,1,0.0,0.0,1.04,103.73,False
DQN_15m_long_V1.pt,15m,long,1,186988,187061,2025-05-02 01:00:00+00:00,2025-05-02 19:15:00+00:00,1,0.0,0.0,1.04,103.73,False
DQN_15m_long_V1.pt,15m,long,1,187506,187524,2025-05-07 10:30:00+00:00,2025-05-07 15:00:00+00:00,1,0.0,0.0,1.04,103.73,False
DQN_15m_long_V1.pt,15m,long,1,187690,187860,2025-05-09 08:30:00+00:00,2025-05-11 03:00:00+00:00,2,0.0,0.0,1.04,103.73,False
DQN_15m_long_V1.pt,15m,long,1,187885,187902,2025-05-11 09:15:00+00:00,2025-05-11 13:30:00+00:00,1,0.0,0.0,1.04,103.73,False
DQN_15m_long_V1.pt,15m,long,1,188013,188019,2025-05-12 17:15:00+00:00,2025-05-12 18:45:00+00:00,0,-0.015,-0.3,1.04,103.42,False
DQN_15m_long_V1.pt,15m,long,1,188157,188192,2025-05-14 05:15:00+00:00,2025-05-14 14:00:00+00:00,1,0.0,0.0,1.03,103.42,False
DQN_15m_long_V1.pt,15m,long,1,188620,188632,2025-05-19 01:00:00+00:00,2025-05-19 04:00:00+00:00,0,-0.015,-0.3,1.03,103.11,False
DQN_15m_long_V1.pt,15m,long,1,188657,188680,2025-05-19 10:15:00+00:00,2025-05-19 16:00:00+00:00,4,0.02,0.4,1.03,103.52,False
DQN_15m_long_V1.pt,15m,long,1,188756,188792,2025-05-20 11:00:00+00:00,2025-05-20 20:00:00+00:00,4,0.02,0.4,1.04,103.94,False
DQN_15m_long_V1.pt,15m,long,1,188867,188878,2025-05-21 14:45:00+00:00,2025-05-21 17:30:00+00:00,3,0.0,0.0,1.04,103.94,False
DQN_15m_long_V1.pt,15m,long,1,188906,188912,2025-05-22 00:30:00+00:00,2025-05-22 02:00:00+00:00,1,0.0,0.0,1.04,103.94,False
DQN_15m_long_V1.pt,15m,long,1,188963,188984,2025-05-22 14:45:00+00:00,2025-05-22 20:00:00+00:00,1,0.0,0.0,1.04,103.94,False
DQN_15m_long_V1.pt,15m,long,1,189074,189094,2025-05-23 18:30:00+00:00,2025-05-23 23:30:00+00:00,0,-0.015,-0.3,1.04,103.62,False
DQN_15m_long_V1.pt,15m,long,1,189337,189354,2025-05-26 12:15:00+00:00,2025-05-26 16:30:00+00:00,1,0.0,0.0,1.04,103.62,False
DQN_15m_long_V1.pt,15m,long,1,189661,189676,2025-05-29 21:15:00+00:00,2025-05-30 01:00:00+00:00,0,-0.015,-0.3,1.04,103.31,False
DQN_15m_long_V1.pt,15m,long,1,190100,190144,2025-06-03 11:00:00+00:00,2025-06-03 22:00:00+00:00,2,0.0,0.0,1.03,103.31,False
DQN_15m_long_V1.pt,15m,long,1,190153,190199,2025-06-04 00:15:00+00:00,2025-06-04 11:45:00+00:00,1,0.0,0.0,1.03,103.31,False
DQN_15m_long_V1.pt,15m,long,1,190340,190380,2025-06-05 23:00:00+00:00,2025-06-06 09:00:00+00:00,4,0.02,0.4,1.03,103.73,False
DQN_15m_long_V1.pt,15m,long,1,190446,190624,2025-06-07 01:30:00+00:00,2025-06-08 22:00:00+00:00,4,0.02,0.4,1.04,104.14,False
DQN_15m_long_V1.pt,15m,long,1,190769,190808,2025-06-10 10:15:00+00:00,2025-06-10 20:00:00+00:00,1,0.0,0.0,1.04,104.14,False
DQN_15m_long_V1.pt,15m,long,1,191031,191075,2025-06-13 03:45:00+00:00,2025-06-13 14:45:00+00:00,2,0.0,0.0,1.04,104.14,False
DQN_15m_long_V1.pt,15m,long,1,191425,191446,2025-06-17 06:15:00+00:00,2025-06-17 11:30:00+00:00,0,-0.015,-0.3,1.04,103.83,False
DQN_15m_long_V1.pt,15m,long,1,191775,191870,2025-06-20 21:45:00+00:00,2025-06-21 21:30:00+00:00,0,-0.015,-0.3,1.04,103.52,False
DQN_15m_long_V1.pt,15m,long,1,191963,191965,2025-06-22 20:45:00+00:00,2025-06-22 21:15:00+00:00,1,0.0,0.0,1.04,103.52,False
DQN_15m_long_V1.pt,15m,long,1,192115,192152,2025-06-24 10:45:00+00:00,2025-06-24 20:00:00+00:00,1,0.0,0.0,1.04,103.52,False
DQN_15m_long_V1.pt,15m,long,1,192695,192803,2025-06-30 11:45:00+00:00,2025-07-01 14:45:00+00:00,0,-0.015,-0.3,1.04,103.21,False
DQN_15m_long_V1.pt,15m,long,1,192959,192987,2025-07-03 05:45:00+00:00,2025-07-03 12:45:00+00:00,1,0.0,0.0,1.03,103.21,False
DQN_15m_long_V1.pt,15m,long,1,193009,193089,2025-07-03 18:15:00+00:00,2025-07-04 14:15:00+00:00,0,-0.015,-0.3,1.03,102.9,False
DQN_15m_long_V1.pt,15m,long,1,193643,193679,2025-07-10 08:45:00+00:00,2025-07-10 17:45:00+00:00,4,0.02,0.4,1.03,103.31,False
DQN_15m_long_V1.pt,15m,long,1,193783,194007,2025-07-11 19:45:00+00:00,2025-07-14 03:45:00+00:00,4,0.02,0.4,1.03,103.72,False
DQN_15m_long_V1.pt,15m,long,1,194080,194097,2025-07-14 22:00:00+00:00,2025-07-15 02:15:00+00:00,0,-0.015,-0.3,1.04,103.41,False
DQN_15m_long_V10.pt,15m,long,10,0,40,2020-01-01 06:00:00+00:00,2020-01-01 16:00:00+00:00,1,0.0,0.0,1.0,100.0,False
DQN_15m_long_V10.pt,15m,long,10,6858,6860,2020-03-12 16:30:00+00:00,2020-03-12 17:00:00+00:00,0,0.015,0.3,1.0,100.3,False
DQN_15m_long_V10.pt,15m,long,10,6873,6874,2020-03-12 20:15:00+00:00,2020-03-12 20:30:00+00:00,0,-0.015,-0.3,1.0,100.0,False
DQN_15m_long_V10.pt,15m,long,10,6907,6908,2020-03-13 04:45:00+00:00,2020-03-13 05:00:00+00:00,0,0.015,0.3,1.0,100.3,False
DQN_15m_long_V10.pt,15m,long,10,6924,6928,2020-03-13 09:00:00+00:00,2020-03-13 10:00:00+00:00,4,0.02,0.4,1.0,100.7,False
DQN_15m_long_V10.pt,15m,long,10,12497,12501,2020-05-10 10:15:00+00:00,2020-05-10 11:15:00+00:00,1,0.0,0.0,1.01,100.7,False
DQN_15m_long_V10.pt,15m,long,10,31710,31713,2020-11-26 13:30:00+00:00,2020-11-26 14:15:00+00:00,0,-0.015,-0.3,1.01,100.4,False
DQN_15m_long_V10.pt,15m,long,10,31725,31726,2020-11-26 17:15:00+00:00,2020-11-26 17:30:00+00:00,0,-0.015,-0.3,1.0,100.1,False
DQN_15m_long_V10.pt,15m,long,10,34119,34126,2020-12-21 15:45:00+00:00,2020-12-21 17:30:00+00:00,2,0.0,0.0,1.0,100.1,False
DQN_15m_long_V10.pt,15m,long,10,34136,34140,2020-12-21 20:00:00+00:00,2020-12-21 21:00:00+00:00,1,0.0,0.0,1.0,100.1,False
DQN_15m_long_V10.pt,15m,long,10,34738,34740,2020-12-28 02:30:00+00:00,2020-12-28 03:00:00+00:00,1,0.0,0.0,1.0,100.1,False
DQN_15m_long_V10.pt,15m,long,10,35318,35327,2021-01-03 03:30:00+00:00,2021-01-03 05:45:00+00:00,4,0.02,0.4,1.0,100.5,False
DQN_15m_long_V10.pt,15m,long,10,35472,35474,2021-01-04 18:00:00+00:00,2021-01-04 18:30:00+00:00,1,-0.0,-0.0,1.0,100.5,False
DQN_15m_long_V10.pt,15m,long,10,35542,35546,2021-01-05 11:30:00+00:00,2021-01-05 12:30:00+00:00,4,0.02,0.4,1.0,100.9,False
DQN_15m_long_V10.pt,15m,long,10,35819,35821,2021-01-08 08:45:00+00:00,2021-01-08 09:15:00+00:00,1,0.0,0.0,1.01,100.9,False
DQN_15m_long_V10.pt,15m,long,10,35888,35890,2021-01-09 02:00:00+00:00,2021-01-09 02:30:00+00:00,1,0.0,0.0,1.01,100.9,False
DQN_15m_long_V10.pt,15m,long,10,36079,36081,2021-01-11 01:45:00+00:00,2021-01-11 02:15:00+00:00,1,0.0,0.0,1.01,100.9,False
DQN_15m_long_V10.pt,15m,long,10,36123,36124,2021-01-11 12:45:00+00:00,2021-01-11 13:00:00+00:00,0,0.015,0.3,1.01,101.2,False
DQN_15m_long_V10.pt,15m,long,10,36148,36149,2021-01-11 19:00:00+00:00,2021-01-11 19:15:00+00:00,0,0.015,0.3,1.01,101.51,False
DQN_15m_long_V10.pt,15m,long,10,36170,36174,2021-01-12 00:30:00+00:00,2021-01-12 01:30:00+00:00,4,0.02,0.4,1.02,101.91,False
DQN_15m_long_V10.pt,15m,long,10,36249,36251,2021-01-12 20:15:00+00:00,2021-01-12 20:45:00+00:00,0,-0.015,-0.3,1.02,101.61,False
DQN_15m_long_V10.pt,15m,long,10,36562,36564,2021-01-16 02:30:00+00:00,2021-01-16 03:00:00+00:00,0,-0.015,-0.3,1.02,101.3,False
DQN_15m_long_V10.pt,15m,long,10,36716,36718,2021-01-17 17:00:00+00:00,2021-01-17 17:30:00+00:00,1,0.0,0.0,1.01,101.3,False
DQN_15m_long_V10.pt,15m,long,10,37081,37085,2021-01-21 12:15:00+00:00,2021-01-21 13:15:00+00:00,4,0.02,0.4,1.01,101.71,False
DQN_15m_long_V10.pt,15m,long,10,37091,37093,2021-01-21 14:45:00+00:00,2021-01-21 15:15:00+00:00,1,-0.0,-0.0,1.02,101.71,False
DQN_15m_long_V10.pt,15m,long,10,37117,37119,2021-01-21 21:15:00+00:00,2021-01-21 21:45:00+00:00,1,0.0,0.0,1.02,101.71,False
DQN_15m_long_V10.pt,15m,long,10,37159,37167,2021-01-22 07:45:00+00:00,2021-01-22 09:45:00+00:00,4,0.02,0.4,1.02,102.11,False
DQN_15m_long_V10.pt,15m,long,10,37698,37699,2021-01-27 22:30:00+00:00,2021-01-27 22:45:00+00:00,0,-0.015,-0.3,1.02,101.81,False
DQN_15m_long_V10.pt,15m,long,10,37903,37906,2021-01-30 01:45:00+00:00,2021-01-30 02:30:00+00:00,0,-0.015,-0.3,1.02,101.5,False
DQN_15m_long_V10.pt,15m,long,10,39475,39483,2021-02-15 10:45:00+00:00,2021-02-15 12:45:00+00:00,2,0.0,0.0,1.02,101.5,False
DQN_15m_long_V10.pt,15m,long,10,40269,40273,2021-02-23 17:15:00+00:00,2021-02-23 18:15:00+00:00,2,0.0,0.0,1.02,101.5,False
DQN_15m_long_V10.pt,15m,long,10,40298,40302,2021-02-24 00:30:00+00:00,2021-02-24 01:30:00+00:00,4,0.02,0.4,1.02,101.91,False
DQN_15m_long_V10.pt,15m,long,10,40542,40544,2021-02-26 13:30:00+00:00,2021-02-26 14:00:00+00:00,1,0.0,0.0,1.02,101.91,False
DQN_15m_long_V10.pt,15m,long,10,40600,40602,2021-02-27 04:00:00+00:00,2021-02-27 04:30:00+00:00,1,0.0,0.0,1.02,101.91,False
DQN_15m_long_V10.pt,15m,long,10,40770,40775,2021-02-28 22:30:00+00:00,2021-02-28 23:45:00+00:00,2,0.0,0.0,1.02,101.91,False
DQN_15m_long_V10.pt,15m,long,10,41338,41362,2021-03-06 20:30:00+00:00,2021-03-07 02:30:00+00:00,4,0.02,0.4,1.02,102.32,False
DQN_15m_long_V10.pt,15m,long,10,41683,41690,2021-03-10 10:45:00+00:00,2021-03-10 12:30:00+00:00,1,0.0,0.0,1.02,102.32,False
DQN_15m_long_V10.pt,15m,long,10,41795,41798,2021-03-11 14:45:00+00:00,2021-03-11 15:30:00+00:00,1,0.0,0.0,1.02,102.32,False
DQN_15m_long_V10.pt,15m,long,10,42184,42187,2021-03-15 16:00:00+00:00,2021-03-15 16:45:00+00:00,1,0.0,0.0,1.02,102.32,False
DQN_15m_long_V10.pt,15m,long,10,45428,45430,2021-04-18 11:00:00+00:00,2021-04-18 11:30:00+00:00,1,0.0,0.0,1.02,102.32,False
DQN_15m_long_V10.pt,15m,long,10,45570,45577,2021-04-19 22:30:00+00:00,2021-04-20 00:15:00+00:00,0,-0.015,-0.3,1.02,102.01,False
DQN_15m_long_V10.pt,15m,long,10,47817,47820,2021-05-13 08:15:00+00:00,2021-05-13 09:00:00+00:00,1,0.0,0.0,1.02,102.01,False
DQN_15m_long_V10.pt,15m,long,10,47881,47887,2021-05-14 00:15:00+00:00,2021-05-14 01:45:00+00:00,1,0.0,0.0,1.02,102.01,False
DQN_15m_long_V10.pt,15m,long,10,48180,48182,2021-05-17 03:00:00+00:00,2021-05-17 03:30:00+00:00,1,0.0,0.0,1.02,102.01,False
DQN_15m_long_V10.pt,15m,long,10,48211,48219,2021-05-17 10:45:00+00:00,2021-05-17 12:45:00+00:00,3,0.0,0.0,1.02,102.01,False
DQN_15m_long_V10.pt,15m,long,10,48260,48262,2021-05-17 23:00:00+00:00,2021-05-17 23:30:00+00:00,1,-0.0,-0.0,1.02,102.01,False
DQN_15m_long_V10.pt,15m,long,10,48406,48407,2021-05-19 11:30:00+00:00,2021-05-19 11:45:00+00:00,0,0.015,0.3,1.02,102.31,False
DQN_15m_long_V10.pt,15m,long,10,48422,48425,2021-05-19 15:30:00+00:00,2021-05-19 16:15:00+00:00,2,-0.0,-0.0,1.02,102.31,False
DQN_15m_long_V10.pt,15m,long,10,48437,48438,2021-05-19 19:15:00+00:00,2021-05-19 19:30:00+00:00,0,0.015,0.3,1.02,102.62,False
DQN_15m_long_V10.pt,15m,long,10,48443,48445,2021-05-19 20:45:00+00:00,2021-05-19 21:15:00+00:00,1,0.0,0.0,1.03,102.62,False
DQN_15m_long_V10.pt,15m,long,10,48552,48556,2021-05-21 00:00:00+00:00,2021-05-21 01:00:00+00:00,4,0.02,0.4,1.03,103.03,False
DQN_15m_long_V10.pt,15m,long,10,48598,48602,2021-05-21 11:30:00+00:00,2021-05-21 12:30:00+00:00,4,0.02,0.4,1.03,103.44,False
DQN_15m_long_V10.pt,15m,long,10,48639,48641,2021-05-21 21:45:00+00:00,2021-05-21 22:15:00+00:00,0,-0.015,-0.3,1.03,103.13,False
DQN_15m_long_V10.pt,15m,long,10,48663,48666,2021-05-22 03:45:00+00:00,2021-05-22 04:30:00+00:00,2,0.0,0.0,1.03,103.13,False
DQN_15m_long_V10.pt,15m,long,10,48693,48695,2021-05-22 11:15:00+00:00,2021-05-22 11:45:00+00:00,0,-0.015,-0.3,1.03,102.82,False
DQN_15m_long_V10.pt,15m,long,10,48844,48848,2021-05-24 01:00:00+00:00,2021-05-24 02:00:00+00:00,1,-0.0,-0.0,1.03,102.82,False
DQN_15m_long_V10.pt,15m,long,10,49006,49013,2021-05-25 17:30:00+00:00,2021-05-25 19:15:00+00:00,2,0.0,0.0,1.03,102.82,False
DQN_15m_long_V10.pt,15m,long,10,49162,49169,2021-05-27 08:30:00+00:00,2021-05-27 10:15:00+00:00,4,0.02,0.4,1.03,103.24,False
DQN_15m_long_V10.pt,15m,long,10,49292,49297,2021-05-28 17:00:00+00:00,2021-05-28 18:15:00+00:00,2,0.0,0.0,1.03,103.24,False
DQN_15m_long_V10.pt,15m,long,10,50362,50377,2021-06-08 20:30:00+00:00,2021-06-09 00:15:00+00:00,3,0.0,0.0,1.03,103.24,False
DQN_15m_long_V10.pt,15m,long,10,51349,51350,2021-06-19 03:15:00+00:00,2021-06-19 03:30:00+00:00,0,-0.015,-0.3,1.03,102.93,False
DQN_15m_long_V10.pt,15m,long,10,51502,51512,2021-06-20 17:30:00+00:00,2021-06-20 20:00:00+00:00,4,0.02,0.4,1.03,103.34,False
DQN_15m_long_V10.pt,15m,long,10,51517,51520,2021-06-20 21:15:00+00:00,2021-06-20 22:00:00+00:00,1,0.0,0.0,1.03,103.34,False
DQN_15m_long_V10.pt,15m,long,10,52054,52060,2021-06-26 11:30:00+00:00,2021-06-26 13:00:00+00:00,3,0.0,0.0,1.03,103.34,False
DQN_15m_long_V10.pt,15m,long,10,52066,52072,2021-06-26 14:30:00+00:00,2021-06-26 16:00:00+00:00,4,0.02,0.4,1.03,103.75,False
DQN_15m_long_V10.pt,15m,long,10,53023,53037,2021-07-06 13:45:00+00:00,2021-07-06 17:15:00+00:00,0,-0.015,-0.3,1.04,103.44,False
DQN_15m_long_V10.pt,15m,long,10,53451,53535,2021-07-11 00:45:00+00:00,2021-07-11 21:45:00+00:00,4,0.02,0.4,1.03,103.85,False
DQN_15m_long_V10.pt,15m,long,10,53986,53993,2021-07-16 14:30:00+00:00,2021-07-16 16:15:00+00:00,1,0.0,0.0,1.04,103.85,False
DQN_15m_long_V10.pt,15m,long,10,54985,54990,2021-07-27 00:15:00+00:00,2021-07-27 01:30:00+00:00,2,0.0,0.0,1.04,103.85,False
DQN_15m_long_V10.pt,15m,long,10,54996,55010,2021-07-27 03:00:00+00:00,2021-07-27 06:30:00+00:00,4,0.02,0.4,1.04,104.27,False
