family,tf,variant,tf_data_exists,m1_exists,long_model,short_model,long_ext,short_ext,long_spec,short_spec,long_spec_feats,short_spec_feats,long_trades_rows,short_trades_rows,long_issues,short_issues,issues_overall,hint
XGBOOST,15m,V1,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,15m,V2,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,15m,V3,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,15m,V4,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,15m,V5,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,15m,V6,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,15m,V7,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,15m,V8,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,15m,V9,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,15m,V10,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,15m,V11,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,15m,V12,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,15m,V13,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,15m,V14,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,15m,V15,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
